ts,day,run_id,drone,state,x,y,z,batt,alt_fault,alt_envelope,vspeed,hspeed,batt_jump,sensor_dropout,iso_anomaly,iso_score
1780404943.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404944.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404944.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404945.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404945.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404946.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404946.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404947.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404947.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404948.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404948.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404949.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404949.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404950.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404950.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404951.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404951.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404952.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404952.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404953.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404953.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404954.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404954.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404955.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404955.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404956.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404956.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404957.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404957.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404958.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404958.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404959.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404959.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404960.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404960.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404961.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404961.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404962.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404962.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404963.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404963.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404964.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404964.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404965.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404965.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404966.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404966.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404967.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404967.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404968.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404968.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404969.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404969.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404970.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404970.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404971.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404971.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404972.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404972.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404973.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404973.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404974.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404974.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404975.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404975.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404976.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404976.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404977.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404977.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404978.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404978.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404979.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404979.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404980.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404980.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404981.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404981.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404982.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404982.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404983.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404983.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404984.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404984.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404985.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404985.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404986.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404986.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404987.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404987.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404988.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404988.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404989.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404989.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404990.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780404990.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404991.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780404991.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404992.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404992.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404993.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404993.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404994.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404994.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404995.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404995.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404996.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404996.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404997.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404997.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404998.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404998.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404999.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780404999.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405000.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405000.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405001.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405001.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405002.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405002.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405003.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405003.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405004.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405004.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405005.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405005.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405006.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405006.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405007.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405007.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405008.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405008.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405009.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405009.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405010.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405010.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405011.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405011.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405012.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405012.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405013.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405013.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405014.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405014.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405015.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405015.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405016.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405016.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405017.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405017.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405018.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405018.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405019.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405019.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405020.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405020.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405021.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405021.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405022.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405022.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405023.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405023.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405024.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405024.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405025.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405025.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405026.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405026.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405027.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405027.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405028.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405028.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405029.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405029.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405030.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405030.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405031.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405031.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405032.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
